loc_id,time_stamp,data_mean_week_hour
33,2017-12-02 00,15.666666666666664
1,2017-12-02 01,412.33333333333326
2,2017-12-02 01,798.6666666666665
3,2017-12-02 01,84.0
4,2017-12-02 01,185.66666666666663
5,2017-12-02 01,127.33333333333331
6,2017-12-02 01,297.0
7,2017-12-02 01,104.66666666666669
8,2017-12-02 01,21.33333333333333
9,2017-12-02 01,317.3333333333333
10,2017-12-02 01,9.333333333333334
11,2017-12-02 01,342.0
12,2017-12-02 01,44.66666666666666
13,2017-12-02 01,15.666666666666664
14,2017-12-02 01,16.333333333333332
15,2017-12-02 01,6.666666666666668
16,2017-12-02 01,10.0
17,2017-12-02 01,265.0
18,2017-12-02 01,383.33333333333326
19,2017-12-02 01,258.6666666666667
20,2017-12-02 01,20.666666666666668
21,2017-12-02 01,563.0
22,2017-12-02 01,2.6666666666666665
23,2017-12-02 01,525.3333333333334
24,2017-12-02 01,3.333333333333333
25,2017-12-02 01,850.3333333333335
26,2017-12-02 01,20.666666666666668
27,2017-12-02 01,14.0
28,2017-12-02 01,139.0
29,2017-12-02 01,9.333333333333334
30,2017-12-02 01,288.3333333333333
31,2017-12-02 01,157.0
32,2017-12-02 01,59.0
33,2017-12-02 01,15.0
1,2017-12-02 02,288.0
2,2017-12-02 02,1022.0
3,2017-12-02 02,47.0
4,2017-12-02 02,119.0
5,2017-12-02 02,110.33333333333331
6,2017-12-02 02,187.0
7,2017-12-02 02,62.66666666666666
8,2017-12-02 02,20.666666666666668
9,2017-12-02 02,276.6666666666667
10,2017-12-02 02,7.666666666666668
11,2017-12-02 02,187.66666666666663
12,2017-12-02 02,19.0
13,2017-12-02 02,11.666666666666664
14,2017-12-02 02,18.666666666666668
15,2017-12-02 02,8.666666666666666
16,2017-12-02 02,11.666666666666664
17,2017-12-02 02,175.33333333333337
18,2017-12-02 02,343.66666666666674
19,2017-12-02 02,168.66666666666666
20,2017-12-02 02,18.0
21,2017-12-02 02,471.0
22,2017-12-02 02,2.6666666666666665
23,2017-12-02 02,367.33333333333326
24,2017-12-02 02,4.333333333333333
25,2017-12-02 02,642.6666666666666
26,2017-12-02 02,11.666666666666664
27,2017-12-02 02,34.333333333333336
28,2017-12-02 02,60.0
29,2017-12-02 02,8.0
30,2017-12-02 02,276.0
31,2017-12-02 02,63.66666666666666
32,2017-12-02 02,27.0
33,2017-12-02 02,15.0
1,2017-12-02 03,265.3333333333333
2,2017-12-02 03,964.6666666666665
3,2017-12-02 03,38.333333333333336
4,2017-12-02 03,130.66666666666666
5,2017-12-02 03,102.33333333333331
6,2017-12-02 03,158.66666666666666
7,2017-12-02 03,58.66666666666666
8,2017-12-02 03,16.0
9,2017-12-02 03,192.0
10,2017-12-02 03,7.333333333333332
11,2017-12-02 03,169.33333333333334
12,2017-12-02 03,15.333333333333336
13,2017-12-02 03,13.333333333333336
14,2017-12-02 03,16.333333333333332
15,2017-12-02 03,7.0
16,2017-12-02 03,10.666666666666666
17,2017-12-02 03,172.33333333333337
18,2017-12-02 03,296.6666666666667
19,2017-12-02 03,145.66666666666666
20,2017-12-02 03,32.0
21,2017-12-02 03,438.66666666666674
22,2017-12-02 03,2.333333333333333
23,2017-12-02 03,418.33333333333326
24,2017-12-02 03,2.6666666666666665
25,2017-12-02 03,577.6666666666666
26,2017-12-02 03,15.0
27,2017-12-02 03,14.0
28,2017-12-02 03,49.66666666666666
29,2017-12-02 03,10.666666666666666
30,2017-12-02 03,306.3333333333333
31,2017-12-02 03,74.33333333333333
32,2017-12-02 03,43.66666666666666
33,2017-12-02 03,13.0
1,2017-12-02 04,287.0
2,2017-12-02 04,906.0
3,2017-12-02 04,87.0
4,2017-12-02 04,165.66666666666666
5,2017-12-02 04,110.66666666666669
6,2017-12-02 04,143.33333333333334
7,2017-12-02 04,49.0
8,2017-12-02 04,28.33333333333333
9,2017-12-02 04,211.66666666666663
10,2017-12-02 04,7.666666666666668
11,2017-12-02 04,151.66666666666666
12,2017-12-02 04,33.333333333333336
13,2017-12-02 04,8.0
14,2017-12-02 04,16.0
15,2017-12-02 04,6.0
16,2017-12-02 04,13.0
17,2017-12-02 04,162.0
18,2017-12-02 04,261.6666666666667
19,2017-12-02 04,128.0
20,2017-12-02 04,20.0
21,2017-12-02 04,426.66666666666674
22,2017-12-02 04,2.0
23,2017-12-02 04,466.66666666666674
24,2017-12-02 04,2.6666666666666665
25,2017-12-02 04,605.0
26,2017-12-02 04,10.666666666666666
27,2017-12-02 04,14.333333333333336
28,2017-12-02 04,43.0
29,2017-12-02 04,9.666666666666666
30,2017-12-02 04,310.3333333333333
31,2017-12-02 04,83.33333333333333
32,2017-12-02 04,50.33333333333334
33,2017-12-02 04,13.666666666666664
1,2017-12-02 05,319.6666666666667
2,2017-12-02 05,1273.6666666666667
3,2017-12-02 05,94.66666666666669
4,2017-12-02 05,122.66666666666669
5,2017-12-02 05,123.0
6,2017-12-02 05,141.33333333333334
7,2017-12-02 05,55.33333333333334
8,2017-12-02 05,64.66666666666667
9,2017-12-02 05,176.0
10,2017-12-02 05,18.0
11,2017-12-02 05,176.66666666666663
12,2017-12-02 05,67.66666666666667
13,2017-12-02 05,11.0
14,2017-12-02 05,17.0
15,2017-12-02 05,17.0
16,2017-12-02 05,18.666666666666668
17,2017-12-02 05,169.33333333333334
18,2017-12-02 05,263.0
19,2017-12-02 05,216.0
20,2017-12-02 05,23.33333333333333
21,2017-12-02 05,535.3333333333334
22,2017-12-02 05,2.333333333333333
23,2017-12-02 05,549.6666666666666
24,2017-12-02 05,7.666666666666668
25,2017-12-02 05,661.3333333333334
26,2017-12-02 05,25.66666666666667
27,2017-12-02 05,15.333333333333336
28,2017-12-02 05,50.0
29,2017-12-02 05,29.66666666666667
30,2017-12-02 05,241.33333333333331
31,2017-12-02 05,96.66666666666669
32,2017-12-02 05,59.0
33,2017-12-02 05,16.333333333333332
1,2017-12-02 06,282.6666666666667
2,2017-12-02 06,957.0
3,2017-12-02 06,173.66666666666663
4,2017-12-02 06,213.33333333333331
5,2017-12-02 06,145.33333333333334
6,2017-12-02 06,202.0
7,2017-12-02 06,89.0
8,2017-12-02 06,354.33333333333326
9,2017-12-02 06,140.66666666666666
10,2017-12-02 06,132.33333333333334
11,2017-12-02 06,226.0
12,2017-12-02 06,382.0
13,2017-12-02 06,57.66666666666666
14,2017-12-02 06,43.0
15,2017-12-02 06,54.0
16,2017-12-02 06,44.66666666666666
17,2017-12-02 06,300.0
18,2017-12-02 06,342.3333333333333
19,2017-12-02 06,257.0
20,2017-12-02 06,41.0
21,2017-12-02 06,312.0
22,2017-12-02 06,12.0
23,2017-12-02 06,387.33333333333326
24,2017-12-02 06,109.33333333333331
25,2017-12-02 06,431.66666666666674
26,2017-12-02 06,113.0
27,2017-12-02 06,58.33333333333334
28,2017-12-02 06,216.66666666666663
29,2017-12-02 06,172.66666666666663
30,2017-12-02 06,287.6666666666667
31,2017-12-02 06,136.66666666666666
32,2017-12-02 06,95.66666666666669
33,2017-12-02 06,61.66666666666666
1,2017-12-02 07,329.3333333333333
2,2017-12-02 07,524.0
3,2017-12-02 07,511.33333333333326
4,2017-12-02 07,240.66666666666663
5,2017-12-02 07,310.6666666666667
6,2017-12-02 07,315.3333333333333
7,2017-12-02 07,121.66666666666669
8,2017-12-02 07,1363.3333333333333
9,2017-12-02 07,88.0
10,2017-12-02 07,470.33333333333326
11,2017-12-02 07,217.0
12,2017-12-02 07,1521.666666666667
13,2017-12-02 07,139.33333333333334
14,2017-12-02 07,106.0
15,2017-12-02 07,246.66666666666663
16,2017-12-02 07,138.0
17,2017-12-02 07,335.3333333333333
18,2017-12-02 07,298.3333333333333
19,2017-12-02 07,364.33333333333326
20,2017-12-02 07,97.66666666666669
21,2017-12-02 07,207.0
22,2017-12-02 07,59.0
23,2017-12-02 07,166.0
24,2017-12-02 07,272.0
25,2017-12-02 07,279.3333333333333
26,2017-12-02 07,256.6666666666667
27,2017-12-02 07,136.66666666666666
28,2017-12-02 07,290.3333333333333
29,2017-12-02 07,652.0
30,2017-12-02 07,366.0
31,2017-12-02 07,500.33333333333326
32,2017-12-02 07,239.0
33,2017-12-02 07,151.33333333333334
1,2017-12-02 08,526.6666666666666
2,2017-12-02 08,632.6666666666666
3,2017-12-02 08,738.3333333333335
4,2017-12-02 08,388.0
5,2017-12-02 08,482.66666666666674
6,2017-12-02 08,496.66666666666674
7,2017-12-02 08,179.0
8,2017-12-02 08,2506.333333333333
9,2017-12-02 08,141.33333333333334
10,2017-12-02 08,972.6666666666665
11,2017-12-02 08,322.3333333333333
12,2017-12-02 08,2777.333333333333
13,2017-12-02 08,275.6666666666667
14,2017-12-02 08,229.0
15,2017-12-02 08,318.3333333333333
16,2017-12-02 08,310.6666666666667
17,2017-12-02 08,601.6666666666666
18,2017-12-02 08,495.66666666666674
19,2017-12-02 08,437.66666666666674
20,2017-12-02 08,299.6666666666667
21,2017-12-02 08,417.66666666666674
22,2017-12-02 08,77.0
23,2017-12-02 08,272.0
24,2017-12-02 08,529.3333333333334
25,2017-12-02 08,558.0
26,2017-12-02 08,388.0
27,2017-12-02 08,224.33333333333331
28,2017-12-02 08,473.0
29,2017-12-02 08,1290.0
30,2017-12-02 08,621.0
31,2017-12-02 08,797.0
32,2017-12-02 08,274.3333333333333
33,2017-12-02 08,236.33333333333331
1,2017-12-02 09,640.0
2,2017-12-02 09,536.6666666666666
3,2017-12-02 09,792.3333333333335
4,2017-12-02 09,481.33333333333326
5,2017-12-02 09,573.0
6,2017-12-02 09,499.33333333333326
7,2017-12-02 09,233.66666666666663
8,2017-12-02 09,2411.6666666666665
9,2017-12-02 09,181.0
10,2017-12-02 09,1179.0
11,2017-12-02 09,345.66666666666674
12,2017-12-02 09,2749.0
13,2017-12-02 09,314.0
14,2017-12-02 09,305.0
15,2017-12-02 09,431.66666666666674
16,2017-12-02 09,462.33333333333326
17,2017-12-02 09,679.0
18,2017-12-02 09,588.0
19,2017-12-02 09,465.0
20,2017-12-02 09,477.0
21,2017-12-02 09,548.6666666666666
22,2017-12-02 09,127.66666666666669
23,2017-12-02 09,237.0
24,2017-12-02 09,853.0
25,2017-12-02 09,646.3333333333334
26,2017-12-02 09,391.66666666666674
27,2017-12-02 09,268.6666666666667
28,2017-12-02 09,516.3333333333334
29,2017-12-02 09,1311.0
30,2017-12-02 09,691.6666666666665
31,2017-12-02 09,840.6666666666665
32,2017-12-02 09,331.6666666666667
33,2017-12-02 09,308.3333333333333
1,2017-12-02 10,509.0
2,2017-12-02 10,414.66666666666674
3,2017-12-02 10,834.0
4,2017-12-02 10,464.66666666666674
5,2017-12-02 10,499.66666666666674
6,2017-12-02 10,480.0
7,2017-12-02 10,224.66666666666663
8,2017-12-02 10,2203.0
9,2017-12-02 10,202.66666666666663
10,2017-12-02 10,1253.0
11,2017-12-02 10,359.0
12,2017-12-02 10,2336.0
13,2017-12-02 10,321.6666666666667
14,2017-12-02 10,353.0
15,2017-12-02 10,521.6666666666666
16,2017-12-02 10,277.6666666666667
17,2017-12-02 10,625.3333333333334
18,2017-12-02 10,428.66666666666674
19,2017-12-02 10,296.3333333333333
20,2017-12-02 10,406.33333333333326
21,2017-12-02 10,520.0
22,2017-12-02 10,158.33333333333334
23,2017-12-02 10,251.66666666666663
24,2017-12-02 10,717.3333333333335
25,2017-12-02 10,639.3333333333334
26,2017-12-02 10,391.33333333333326
27,2017-12-02 10,256.0
28,2017-12-02 10,546.0
29,2017-12-02 10,1148.3333333333333
30,2017-12-02 10,557.6666666666666
31,2017-12-02 10,821.6666666666665
32,2017-12-02 10,319.6666666666667
33,2017-12-02 10,263.0
1,2017-12-02 11,719.6666666666665
2,2017-12-02 11,725.6666666666665
3,2017-12-02 11,1656.0
4,2017-12-02 11,841.3333333333335
5,2017-12-02 11,735.6666666666665
6,2017-12-02 11,1020.0
7,2017-12-02 11,368.33333333333326
8,2017-12-02 11,4535.666666666667
9,2017-12-02 11,252.33333333333331
10,2017-12-02 11,2189.0
11,2017-12-02 11,634.0
12,2017-12-02 11,4995.666666666667
13,2017-12-02 11,517.0
14,2017-12-02 11,394.66666666666674
15,2017-12-02 11,547.6666666666666
16,2017-12-02 11,501.0
17,2017-12-02 11,1240.0
18,2017-12-02 11,470.66666666666674
19,2017-12-02 11,638.6666666666666
20,2017-12-02 11,756.0
21,2017-12-02 11,987.0
22,2017-12-02 11,228.33333333333331
23,2017-12-02 11,426.33333333333326
24,2017-12-02 11,1095.0
25,2017-12-02 11,1215.3333333333333
26,2017-12-02 11,682.3333333333334
27,2017-12-02 11,281.6666666666667
28,2017-12-02 11,1032.3333333333333
29,2017-12-02 11,2304.333333333333
30,2017-12-02 11,816.6666666666665
31,2017-12-02 11,1765.0
32,2017-12-02 11,650.3333333333334
33,2017-12-02 11,333.6666666666667
1,2017-12-02 12,990.0
2,2017-12-02 12,1017.0
3,2017-12-02 12,2066.333333333333
4,2017-12-02 12,1015.3333333333335
5,2017-12-02 12,994.0
6,2017-12-02 12,1365.3333333333333
7,2017-12-02 12,517.3333333333334
8,2017-12-02 12,5664.0
9,2017-12-02 12,354.33333333333326
10,2017-12-02 12,2778.0
11,2017-12-02 12,806.3333333333335
12,2017-12-02 12,6237.333333333332
13,2017-12-02 12,574.0
14,2017-12-02 12,401.0
15,2017-12-02 12,654.6666666666666
16,2017-12-02 12,458.0
17,2017-12-02 12,1451.333333333333
18,2017-12-02 12,562.0
19,2017-12-02 12,946.3333333333335
20,2017-12-02 12,811.6666666666665
21,2017-12-02 12,1195.0
22,2017-12-02 12,233.0
23,2017-12-02 12,560.6666666666666
24,2017-12-02 12,971.6666666666665
25,2017-12-02 12,1538.333333333333
26,2017-12-02 12,804.3333333333335
27,2017-12-02 12,296.0
28,2017-12-02 12,1290.6666666666667
29,2017-12-02 12,2979.333333333333
30,2017-12-02 12,1043.0
31,2017-12-02 12,2244.6666666666665
32,2017-12-02 12,863.6666666666665
33,2017-12-02 12,350.33333333333326
1,2017-12-02 13,834.6666666666665
2,2017-12-02 13,759.6666666666665
3,2017-12-02 13,1215.3333333333333
4,2017-12-02 13,750.6666666666665
5,2017-12-02 13,817.3333333333335
6,2017-12-02 13,923.3333333333335
7,2017-12-02 13,387.33333333333326
8,2017-12-02 13,3075.333333333333
9,2017-12-02 13,276.3333333333333
10,2017-12-02 13,1319.0
11,2017-12-02 13,502.0
12,2017-12-02 13,3353.666666666666
13,2017-12-02 13,372.33333333333326
14,2017-12-02 13,313.3333333333333
15,2017-12-02 13,537.0
16,2017-12-02 13,364.66666666666674
17,2017-12-02 13,1004.3333333333335
18,2017-12-02 13,437.33333333333326
19,2017-12-02 13,708.0
20,2017-12-02 13,505.0
21,2017-12-02 13,848.3333333333335
22,2017-12-02 13,163.66666666666666
23,2017-12-02 13,321.6666666666667
24,2017-12-02 13,755.0
25,2017-12-02 13,1001.0
26,2017-12-02 13,495.66666666666674
27,2017-12-02 13,273.3333333333333
28,2017-12-02 13,850.0
29,2017-12-02 13,1407.666666666667
30,2017-12-02 13,739.0
31,2017-12-02 13,1390.333333333333
32,2017-12-02 13,459.66666666666674
33,2017-12-02 13,281.6666666666667
1,2017-12-02 14,580.3333333333334
2,2017-12-02 14,478.66666666666674
3,2017-12-02 14,896.0
4,2017-12-02 14,562.6666666666666
5,2017-12-02 14,645.0
6,2017-12-02 14,697.6666666666665
7,2017-12-02 14,263.6666666666667
8,2017-12-02 14,2200.0
9,2017-12-02 14,212.0
10,2017-12-02 14,872.6666666666665
11,2017-12-02 14,374.66666666666674
12,2017-12-02 14,2189.333333333333
13,2017-12-02 14,276.0
14,2017-12-02 14,293.6666666666667
15,2017-12-02 14,478.33333333333326
16,2017-12-02 14,318.3333333333333
17,2017-12-02 14,669.6666666666666
18,2017-12-02 14,400.66666666666674
19,2017-12-02 14,413.66666666666674
20,2017-12-02 14,455.0
21,2017-12-02 14,643.0
22,2017-12-02 14,164.33333333333334
23,2017-12-02 14,289.6666666666667
24,2017-12-02 14,635.6666666666666
25,2017-12-02 14,736.3333333333335
26,2017-12-02 14,369.33333333333326
27,2017-12-02 14,368.33333333333326
28,2017-12-02 14,584.0
29,2017-12-02 14,956.3333333333335
30,2017-12-02 14,565.3333333333334
31,2017-12-02 14,1002.0
32,2017-12-02 14,328.0
33,2017-12-02 14,384.33333333333326
1,2017-12-02 15,534.0
2,2017-12-02 15,398.33333333333326
3,2017-12-02 15,846.0
4,2017-12-02 15,499.0
5,2017-12-02 15,582.6666666666666
6,2017-12-02 15,487.0
7,2017-12-02 15,252.0
8,2017-12-02 15,1906.0
9,2017-12-02 15,188.0
10,2017-12-02 15,843.6666666666665
11,2017-12-02 15,386.0
12,2017-12-02 15,1872.666666666667
13,2017-12-02 15,323.6666666666667
14,2017-12-02 15,232.0
15,2017-12-02 15,370.66666666666674
16,2017-12-02 15,420.0
17,2017-12-02 15,602.3333333333334
18,2017-12-02 15,382.66666666666674
19,2017-12-02 15,354.33333333333326
20,2017-12-02 15,449.66666666666674
21,2017-12-02 15,543.3333333333334
22,2017-12-02 15,141.33333333333334
23,2017-12-02 15,266.6666666666667
24,2017-12-02 15,570.6666666666666
25,2017-12-02 15,661.3333333333334
26,2017-12-02 15,401.33333333333326
27,2017-12-02 15,209.33333333333331
28,2017-12-02 15,519.0
29,2017-12-02 15,826.6666666666665
30,2017-12-02 15,478.33333333333326
31,2017-12-02 15,1026.0
32,2017-12-02 15,300.6666666666667
33,2017-12-02 15,252.0
1,2017-12-02 16,567.0
2,2017-12-02 16,374.0
3,2017-12-02 16,913.3333333333335
4,2017-12-02 16,418.66666666666674
5,2017-12-02 16,530.6666666666666
6,2017-12-02 16,504.66666666666674
7,2017-12-02 16,268.0
8,2017-12-02 16,2104.6666666666665
9,2017-12-02 16,193.66666666666663
10,2017-12-02 16,1029.6666666666667
11,2017-12-02 16,386.0
12,2017-12-02 16,2086.333333333333
13,2017-12-02 16,320.6666666666667
14,2017-12-02 16,310.6666666666667
15,2017-12-02 16,307.6666666666667
16,2017-12-02 16,599.3333333333334
17,2017-12-02 16,555.3333333333334
18,2017-12-02 16,371.66666666666674
19,2017-12-02 16,350.33333333333326
20,2017-12-02 16,464.66666666666674
21,2017-12-02 16,514.0
22,2017-12-02 16,177.66666666666663
23,2017-12-02 16,268.0
24,2017-12-02 16,694.6666666666665
25,2017-12-02 16,664.6666666666666
26,2017-12-02 16,441.66666666666674
27,2017-12-02 16,268.6666666666667
28,2017-12-02 16,477.0
29,2017-12-02 16,1015.0
30,2017-12-02 16,469.0
31,2017-12-02 16,951.6666666666665
32,2017-12-02 16,305.0
33,2017-12-02 16,288.3333333333333
1,2017-12-02 17,799.6666666666665
2,2017-12-02 17,661.6666666666666
3,2017-12-02 17,1492.0
4,2017-12-02 17,667.0
5,2017-12-02 17,705.0
6,2017-12-02 17,902.6666666666665
7,2017-12-02 17,379.66666666666674
8,2017-12-02 17,4338.0
9,2017-12-02 17,285.6666666666667
10,2017-12-02 17,2020.333333333333
11,2017-12-02 17,685.3333333333334
12,2017-12-02 17,4442.333333333333
13,2017-12-02 17,448.66666666666674
14,2017-12-02 17,310.6666666666667
15,2017-12-02 17,504.0
16,2017-12-02 17,669.3333333333334
17,2017-12-02 17,1048.6666666666667
18,2017-12-02 17,411.0
19,2017-12-02 17,645.6666666666666
20,2017-12-02 17,758.3333333333335
21,2017-12-02 17,855.6666666666665
22,2017-12-02 17,257.0
23,2017-12-02 17,411.66666666666674
24,2017-12-02 17,774.0
25,2017-12-02 17,1096.3333333333333
26,2017-12-02 17,718.6666666666665
27,2017-12-02 17,340.0
28,2017-12-02 17,877.0
29,2017-12-02 17,2024.333333333333
30,2017-12-02 17,665.3333333333334
31,2017-12-02 17,1486.333333333333
32,2017-12-02 17,568.6666666666666
33,2017-12-02 17,371.66666666666674
1,2017-12-02 18,922.6666666666665
2,2017-12-02 18,704.6666666666665
3,2017-12-02 18,1581.0
4,2017-12-02 18,795.6666666666665
5,2017-12-02 18,781.6666666666665
6,2017-12-02 18,1071.0
7,2017-12-02 18,426.66666666666674
8,2017-12-02 18,4590.0
9,2017-12-02 18,339.3333333333333
10,2017-12-02 18,1646.333333333333
11,2017-12-02 18,644.0
12,2017-12-02 18,4596.0
13,2017-12-02 18,459.66666666666674
14,2017-12-02 18,298.3333333333333
15,2017-12-02 18,542.3333333333334
16,2017-12-02 18,331.0
17,2017-12-02 18,1224.6666666666667
18,2017-12-02 18,391.66666666666674
19,2017-12-02 18,691.6666666666665
20,2017-12-02 18,762.0
21,2017-12-02 18,966.0
22,2017-12-02 18,211.33333333333331
23,2017-12-02 18,359.0
24,2017-12-02 18,674.3333333333334
25,2017-12-02 18,1218.6666666666667
26,2017-12-02 18,607.3333333333334
27,2017-12-02 18,224.0
28,2017-12-02 18,1030.6666666666667
29,2017-12-02 18,1794.333333333333
30,2017-12-02 18,627.6666666666666
31,2017-12-02 18,1610.666666666667
32,2017-12-02 18,693.0
33,2017-12-02 18,253.0
1,2017-12-02 19,485.33333333333326
2,2017-12-02 19,521.6666666666666
3,2017-12-02 19,1063.6666666666667
4,2017-12-02 19,507.33333333333326
5,2017-12-02 19,456.0
6,2017-12-02 19,713.3333333333335
7,2017-12-02 19,296.0
8,2017-12-02 19,2845.333333333333
9,2017-12-02 19,246.0
10,2017-12-02 19,1099.6666666666667
11,2017-12-02 19,465.66666666666674
12,2017-12-02 19,2852.666666666666
13,2017-12-02 19,318.3333333333333
14,2017-12-02 19,199.66666666666663
15,2017-12-02 19,313.3333333333333
16,2017-12-02 19,255.33333333333331
17,2017-12-02 19,767.6666666666665
18,2017-12-02 19,351.33333333333326
19,2017-12-02 19,475.0
20,2017-12-02 19,518.3333333333334
21,2017-12-02 19,646.0
22,2017-12-02 19,146.33333333333334
23,2017-12-02 19,213.33333333333331
24,2017-12-02 19,436.33333333333326
25,2017-12-02 19,703.3333333333335
26,2017-12-02 19,393.33333333333326
27,2017-12-02 19,194.0
28,2017-12-02 19,635.3333333333334
29,2017-12-02 19,1136.3333333333333
30,2017-12-02 19,506.66666666666674
31,2017-12-02 19,1061.3333333333333
32,2017-12-02 19,588.6666666666666
33,2017-12-02 19,215.66666666666663
1,2017-12-02 20,423.0
2,2017-12-02 20,434.0
3,2017-12-02 20,893.6666666666665
4,2017-12-02 20,465.0
5,2017-12-02 20,429.33333333333326
6,2017-12-02 20,579.3333333333334
7,2017-12-02 20,312.6666666666667
8,2017-12-02 20,2008.666666666667
9,2017-12-02 20,239.33333333333331
10,2017-12-02 20,767.0
11,2017-12-02 20,430.66666666666674
12,2017-12-02 20,1942.333333333333
13,2017-12-02 20,329.6666666666667
14,2017-12-02 20,187.33333333333331
15,2017-12-02 20,306.6666666666667
16,2017-12-02 20,169.66666666666666
17,2017-12-02 20,686.0
18,2017-12-02 20,340.0
19,2017-12-02 20,368.33333333333326
20,2017-12-02 20,416.66666666666674
21,2017-12-02 20,578.3333333333334
22,2017-12-02 20,142.0
23,2017-12-02 20,231.66666666666663
24,2017-12-02 20,416.0
25,2017-12-02 20,652.6666666666666
26,2017-12-02 20,368.33333333333326
27,2017-12-02 20,194.66666666666663
28,2017-12-02 20,619.0
29,2017-12-02 20,892.0
30,2017-12-02 20,473.0
31,2017-12-02 20,825.3333333333335
32,2017-12-02 20,407.33333333333326
33,2017-12-02 20,206.66666666666663
1,2017-12-02 21,479.0
2,2017-12-02 21,433.0
3,2017-12-02 21,850.3333333333335
4,2017-12-02 21,536.6666666666666
5,2017-12-02 21,480.66666666666674
6,2017-12-02 21,635.0
7,2017-12-02 21,233.0
8,2017-12-02 21,1684.666666666667
9,2017-12-02 21,170.0
10,2017-12-02 21,483.0
11,2017-12-02 21,524.6666666666666
12,2017-12-02 21,1559.333333333333
13,2017-12-02 21,472.33333333333326
14,2017-12-02 21,168.33333333333334
15,2017-12-02 21,311.0
16,2017-12-02 21,161.33333333333334
17,2017-12-02 21,843.6666666666665
18,2017-12-02 21,351.33333333333326
19,2017-12-02 21,448.66666666666674
20,2017-12-02 21,386.0
21,2017-12-02 21,615.6666666666666
22,2017-12-02 21,145.33333333333334
23,2017-12-02 21,471.66666666666674
24,2017-12-02 21,329.3333333333333
25,2017-12-02 21,657.3333333333334
26,2017-12-02 21,535.6666666666666
27,2017-12-02 21,180.33333333333331
28,2017-12-02 21,779.6666666666665
29,2017-12-02 21,581.3333333333334
30,2017-12-02 21,504.33333333333326
31,2017-12-02 21,864.3333333333335
32,2017-12-02 21,382.33333333333326
33,2017-12-02 21,181.0
1,2017-12-02 22,468.66666666666674
2,2017-12-02 22,614.6666666666666
3,2017-12-02 22,985.0
4,2017-12-02 22,590.3333333333334
5,2017-12-02 22,479.0
6,2017-12-02 22,654.0
